Title,Property_Size,Bedrooms,Bathrooms,Furnishing,Region,Region_Name,Region_Parent_Name,Is_Boost,Price
Furnished 4bdrm Duplex in Guzape for sale,3000,4,4,Furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Diamond,420000000.0
5bdrm Duplex in Ikota for sale,1000,5,1,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,410000000.0
4bdrm Duplex in Lekki Phase 1 for sale,1000,4,1,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,600000000.0
4bdrm Duplex in Lekki for sale,400,4,4,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,290000000.0
5bdrm Duplex in Ikota for sale,300,5,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,300000000.0
3bdrm Apartment in Lifecamp for sale,300,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,120000000.0
4bdrm Townhouse/Terrace in Mabushi for sale,250,4,4,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Enterprise,320000000.0
Furnished 2bdrm Apartment in Osborne Foreshore for sale,130,2,2,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,415000000.0
5bdrm Duplex in Lekki Expressway for sale,1000,5,1,Unfurnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Enterprise,500000000.0
3bdrm Apartment in Jahi for sale,200,3,3,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,220000000.0
"5bdrm Duplex in Victoria City Estate, Lugbe District for sale",450,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,250000000.0
2bdrm Apartment in Lekki Phase 1 for sale,250,2,2,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,305000000.0
5bdrm Duplex in Abraham Adesanya Estate for sale,1000,5,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,230000000.0
3bdrm Duplex in Abraham Adesanya Estate for sale,1000,3,1,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,145000000.0
3bdrm Duplex in Fo1 Kubwa for sale,250,3,3,Semi-Furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),Enterprise,150000000.0
Furnished 4bdrm Duplex in Graceland Estate for sale,350,4,4,Furnished,"Ajah, Graceland Estate",Graceland Estate,Lagos State,Enterprise,185000000.0
"4bdrm Duplex in Oniru Estate, Victoria Island Extension for sale",350,4,5,Semi-Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,675000000.0
4bdrm Duplex in Lekki for sale,400,4,4,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,200000000.0
4bdrm Duplex in Lekki Phase 1 for sale,300,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,330000000.0
4bdrm Duplex in Chevron for sale,600,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,200000000.0
Furnished 3bdrm Apartment in Osborne Foreshore for sale,260,3,3,Furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,860000000.0
5bdrm Duplex in Chevron for sale,300,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,490000000.0
4bdrm Duplex in Sangotedo for sale,300,4,4,Semi-Furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,245000000.0
5bdrm Duplex in Lekki for sale,400,5,5,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,470000000.0
5bdrm Duplex in Chevron for sale,1000,5,1,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,950000000.0
2bdrm Apartment in Ayobo for sale,1000,2,1,Unfurnished,"Ipaja, Ayobo",Ayobo,Lagos State,Enterprise,80000000.0
3bdrm Block of Flats in Life Camp for sale,150,3,3,Unfurnished,"Gwarinpa, Life Camp",Life Camp,Abuja (FCT),Enterprise,150000000.0
5bdrm Duplex in Ikota for sale,300,5,5,Semi-Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,320000000.0
4bdrm House in Oregun for sale,1000,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,Enterprise,300000000.0
"4bdrm Duplex in Palm Height Estate, Lugbe District for sale",350,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,170000000.0
4bdrm Duplex in Service Estate for sale,400,4,4,Unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,180000000.0
Furnished 4bdrm Duplex in Mabushi for sale,500,4,4,Furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Enterprise,500000000.0
4bdrm Maisonette in Osborne Foreshore Estate for sale,400,4,4,Unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Enterprise,800000000.0
3bdrm Block of Flats in Karsana for sale,30,3,3,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,100000000.0
5bdrm House in Yaba for sale,300,5,5,Unfurnished,"Lagos State, Yaba",Yaba,Lagos State,Enterprise,350000000.0
5bdrm Duplex in Lekki for sale,450,5,5,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,420000000.0
5bdrm Duplex in GRA Phase 1 for sale,300,5,5,Semi-Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,800000000.0
4bdrm Duplex in Egbeda for sale,1000,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,Enterprise,300000000.0
2bdrm Apartment in Gra Phase 2 P/H for sale,989,2,2,Semi-Furnished,"Port-Harcourt, GRA Phase 2 / Port-Harcourt",GRA Phase 2 / Port-Harcourt,Port-Harcourt,Enterprise,140000000.0
5bdrm Duplex in Osapa london for sale,300,5,5,Semi-Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,300000000.0
3bdrm House in Berger for sale,1000,3,1,Unfurnished,"Ojodu, Berger",Berger,Lagos State,Enterprise,65000000.0
"4bdrm Duplex in Gowon, Egbeda for sale",1000,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,Enterprise,250000000.0
"4bdrm Duplex in Behind Shafa, Lugbe District for sale",470,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,170000000.0
Furnished 3bdrm Apartment in Victoria Island for sale,320,3,3,Furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,Enterprise,600000000.0
1bdrm Apartment in Kaura for sale,80,1,1,Unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),Enterprise,75000000.0
3bdrm Apartment in Victoria Island for sale,300,3,3,Unfurnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,Enterprise,570000000.0
6bdrm Duplex in Guzape District for sale,750,6,6,Semi-Furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),Enterprise,680000000.0
Furnished 3bdrm Bungalow in Idishin for sale,450,3,3,Furnished,"Ibadan, Idishin",Idishin,Oyo State,Enterprise,55000000.0
"4bdrm Duplex in Riverpark, Sabon Lugbe for sale",450,4,4,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Enterprise,230000000.0
"4bdrm Duplex in Biltmore Estate, Dakwo District for sale",350,4,4,Unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),Enterprise,150000000.0
5bdrm Duplex in Pyakasa for sale,800,5,6,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),Enterprise,190000000.0
3bdrm Apartment in Dawaki By Aaliyah for sale,250,3,4,Unfurnished,"Gwarinpa, Dawaki",Dawaki,Abuja (FCT),Enterprise,45000000.0
"4bdrm Duplex in Nav Valley Homes, Asokoro for sale",650,4,4,Unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),Enterprise,800000000.0
4bdrm Duplex in Ado / Ajah for sale,300,4,4,Semi-Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,180000000.0
4bdrm Duplex in Lekki for sale,450,4,4,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,220000000.0
4bdrm Duplex in Olokonla for sale,300,4,4,Semi-Furnished,"Ajah, Olokonla",Olokonla,Lagos State,Enterprise,210000000.0
2bdrm Maisonette in Victoria Island Extension for sale,300,2,2,Semi-Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,400000000.0
"10bdrm Block of Flats in Akoto Estate, Akala Express for sale",500,10,10,Semi-Furnished,"Ibadan, Akala Express",Akala Express,Oyo State,Enterprise,130000000.0
4bdrm Duplex in Oregun for sale,1000,4,1,Unfurnished,"Ikeja, Oregun",Oregun,Lagos State,Enterprise,300000000.0
"3bdrm Bungalow in Shimex Estate, Pyakasa for sale",550,3,4,Unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),Enterprise,90000000.0
6bdrm Duplex in Gwarinpa Main for sale,700,6,7,Unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),Enterprise,850000000.0
"4bdrm Duplex in Gold City Estate, Lugbe District for sale",400,4,5,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,155000000.0
"2bdrm Apartment in Crd Fha.., Lugbe District for sale",250,2,3,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,45000000.0
4bdrm Duplex in Lekki Phase 1 for sale,300,4,4,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,970000000.0
3bdrm Duplex in Abule Egba for sale,1000,3,1,Unfurnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,Enterprise,190000000.0
5bdrm Duplex in Gaduwa for sale,400,5,6,Unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),Enterprise,340000000.0
7bdrm Duplex in Karsana for sale,500,7,7,Unfurnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,192000000.0
"2bdrm Apartment in Hakim Dickson, Lekki Phase 1 for sale",200,2,3,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,320000000.0
"4bdrm Duplex in Okania Estate Off, Rumueprikom for sale",320,4,4,Semi-Furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,Enterprise,80000000.0
4bdrm Duplex in Lekki for sale,300,4,4,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,230000000.0
2bdrm Apartment in Ikate for sale,300,2,2,Semi-Furnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,160000000.0
"4bdrm Duplex in Irepodun Estate, Igando / Ikotun/Igando for sale",1000,4,1,Unfurnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,Enterprise,135000000.0
4bdrm Duplex in Oko-Oba for sale,1000,4,1,Unfurnished,"Agege, Oko-Oba",Oko-Oba,Lagos State,Enterprise,250000000.0
"5bdrm Duplex in Victoria City Scape, Lugbe District for sale",470,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,125000000.0
"Furnished 5bdrm Duplex in Majesty Estate Off, Rumueprikom for sale",520,5,5,Furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,Enterprise,450000000.0
12bdrm House in Molete for sale,300,12,4,Unfurnished,"Ibadan, Molete",Molete,Oyo State,Enterprise,18000000.0
4bdrm House in Opebi for sale,1000,4,1,Unfurnished,"Ikeja, Opebi",Opebi,Lagos State,Enterprise,400000000.0
5bdrm Duplex in Chevron for sale,300,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,350000000.0
"7bdrm Duplex in Efab Metropolis, Karsana for sale",1200,7,8,Semi-Furnished,"Gwagwa, Karsana",Karsana,Abuja (FCT),Enterprise,550000000.0
"4bdrm House in Gowon, Egbeda for sale",1000,4,1,Unfurnished,"Alimosho, Egbeda",Egbeda,Lagos State,Enterprise,250000000.0
"3bdrm House in Dreamville Estate, Ibeshe / Ikorodu for sale",1000,3,1,Unfurnished,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Lagos State,Enterprise,95000000.0
3bdrm Apartment in Banana Island for sale,350,3,3,Unfurnished,"Ikoyi, Banana Island",Banana Island,Lagos State,Enterprise,850000000.0
12bdrm Block of Flats in Ibadan for sale,600,12,8,Semi-Furnished,"Oyo State, Ibadan",Ibadan,Oyo State,Enterprise,99800000.0
4bdrm Duplex in Nvigwe Estate Off for sale,500,4,4,Semi-Furnished,"Port-Harcourt, Woji",Woji,Port-Harcourt,Enterprise,330000000.0
Furnished 1bdrm Duplex in Abule Egba for sale,1000,1,4,Furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,Enterprise,170000000.0
"6bdrm Duplex in Tiansvine Prime, Lugbe District for sale",450,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,300000000.0
"6bdrm Duplex in Nut Opposite River, Lugbe District for sale",530,6,7,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,370000000.0
3bdrm Apartment in Ikeja for sale,220,3,3,Unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,Enterprise,600000000.0
"3bdrm Bungalow in Shell Co Operative, Choba for sale",300,3,3,Semi-Furnished,"Port-Harcourt, Choba",Choba,Port-Harcourt,Enterprise,75000000.0
5bdrm Duplex in Chevron for sale,300,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,450000000.0
3bdrm Duplex in Lekki for sale,300,3,3,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,270000000.0
3bdrm House in Ikeja GRA for sale,1000,3,1,Unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Lagos State,Enterprise,600000000.0
"4bdrm Duplex in Orchid Road, Agungi for sale",350,4,5,Semi-Furnished,"Lekki, Agungi",Agungi,Lagos State,Enterprise,400000000.0
4bdrm Duplex in GRA Phase 1 for sale,300,4,4,Semi-Furnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,500000000.0
4bdrm Duplex in Abraham Adesanya Estate for sale,300,4,4,Semi-Furnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,Enterprise,260000000.0
4bdrm House in GRA Phase 1 for sale,1000,4,1,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,350000000.0
2bdrm House in Governors Road for sale,1000,2,1,Unfurnished,"Ikotun/Igando, Governors Road",Governors Road,Lagos State,Enterprise,160000000.0
"4bdrm Duplex in Peace Garden Estate, Sangotedo for sale",300,4,5,Semi-Furnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Enterprise,360000000.0
"5bdrm Duplex in River Park Estate, Lugbe District for sale",550,5,6,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,300000000.0
4bdrm Duplex in Chevron for sale,250,4,4,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,180000000.0
4bdrm Duplex in Ikota Lekki Lagos for sale,287,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,170000000.0
"8bdrm Mansion in River Park Estate, Lugbe District for sale",750,8,9,Unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),Enterprise,800000000.0
3bdrm Duplex in Sangotedo for sale,276,3,3,Unfurnished,"Ajah, Sangotedo",Sangotedo,Lagos State,Diamond,120000000.0
4bdrm Duplex in Chevron for sale,350,4,4,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,350000000.0
"6bdrm Duplex in Unity Estate, Egbeda for sale",600,6,6,Semi-Furnished,"Alimosho, Egbeda",Egbeda,Lagos State,Diamond,200000000.0
"4bdrm Duplex in Remi Oluwode, Lekki Phase 1 for sale",400,4,5,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,450000000.0
2bdrm Block of Flats in Ipaja for sale,900,2,2,Unfurnished,"Ipaja, Ipaja Road",Ipaja Road,Lagos State,Diamond,100000000.0
6bdrm Duplex in Ipaja / Ipaja for sale,600,6,6,Unfurnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,Diamond,130000000.0
2bdrm Apartment in Yaba for sale,180,2,2,Semi-Furnished,"Lagos State, Yaba",Yaba,Lagos State,Enterprise,150000000.0
5bdrm Duplex in Chevron for sale,300,5,5,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,520000000.0
4bdrm Duplex in Ikota Villa for sale,100,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,150000000.0
"4bdrm Duplex in Orchid, Lekki for sale",100,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,230000000.0
2bdrm Apartment in Ikate for sale,100,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,140000000.0
"Furnished 2bdrm Penthouse in Oniru, Victoria Island for sale",100,2,2,Furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,Enterprise,250000000.0
4bdrm Duplex in Ikota for sale,100,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,180000000.0
"4bdrm Duplex in Ikota Villa Estate, Lekki for sale",100,4,4,Unfurnished,"Lagos State, Lekki",Lekki,Lagos State,Enterprise,200000000.0
5bdrm Duplex in Ajah Lekki for sale,100,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,300000000.0
6bdrm Duplex in Mabushi for sale,500,6,6,Unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),Enterprise,750000000.0
4bdrm Duplex in Magodo Phase 1 for sale,450,4,4,Unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Lagos State,Enterprise,350000000.0
1bdrm Apartment in Jahi for sale,120,1,1,Unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),Enterprise,100000000.0
5bdrm Duplex in Lekki Phase 1 for sale,298,5,5,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,1000000000.0
"5bdrm Mansion in Orchid Road, Ikota for sale",276,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,270000000.0
5bdrm Duplex in Ejigbo / Ejigbo for sale,700,5,5,Unfurnished,"Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Lagos State,Diamond,160000000.0
4bdrm Duplex in Ikota for sale,287,4,4,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,150000000.0
"2bdrm Apartment in Lekki Phase 1, Lagos for sale",279,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,270000000.0
"5bdrm Duplex in Ajah, Off Lekki-Epe Expressway for sale",360,5,5,Semi-Furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,Enterprise,335000000.0
"Furnished 2bdrm Block of Flats in Freedom Way, Lekki Phase 2 for sale",350,2,2,Furnished,"Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,Enterprise,200000000.0
"Furnished 2bdrm Apartment in Eko Pearls Tower, Ahmadu Bello Way",250,2,2,Furnished,"Victoria Island, Ahmadu Bello Way",Ahmadu Bello Way,Lagos State,Enterprise,950000000.0
5bdrm Duplex in Ipaja Road for sale,600,5,5,Semi-Furnished,"Ipaja, Ipaja Road",Ipaja Road,Lagos State,Diamond,160000000.0
6bdrm Duplex in Chevron for sale,456,6,7,Semi-Furnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,900000000.0
2bdrm Apartment in Lekki Phase1 for sale,100,2,2,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,380000000.0
Furnished 2bdrm Apartment in Lekki Conservation for sale,100,2,2,Furnished,"Lekki, Lekki Expressway",Lekki Expressway,Lagos State,Enterprise,135000000.0
4bdrm Duplex in Ikate for sale,100,4,4,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,400000000.0
"4bdrm Duplex in Lekki Palm City, Ado / Ajah for sale",100,4,4,Unfurnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Enterprise,140000000.0
1bdrm Apartment in Ologolo for sale,100,1,1,Unfurnished,"Lekki, Ologolo",Ologolo,Lagos State,Enterprise,110000000.0
3bdrm Apartment in Ikate for sale,500,3,3,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Diamond,200000000.0
4bdrm Duplex in Lekki for sale,200,4,5,Semi-Furnished,"Lagos State, Lekki",Lekki,Lagos State,Diamond,205000000.0
3bdrm Duplex in Ado / Ajah for sale,500,3,3,Semi-Furnished,"Ajah, Ado / Ajah",Ado / Ajah,Lagos State,Diamond,125000000.0
"Furnished 4bdrm Duplex in Oniru, Victoria Island Extension for sale",300,4,5,Furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Lagos State,Enterprise,750000000.0
"4bdrm Duplex in Opebi, Ikeja for sale",350,4,5,Semi-Furnished,"Lagos State, Ikeja",Ikeja,Lagos State,Enterprise,350000000.0
"3bdrm Apartment in Greater Lagos, Aguda / Surulere for sale",1000,3,4,Unfurnished,"Surulere, Aguda / Surulere",Aguda / Surulere,Lagos State,Diamond,90000000.0
"3bdrm Bungalow in Odogbe Community, Ijebu Ode for sale",728,3,3,Unfurnished,"Ogun State, Ijebu Ode",Ijebu Ode,Ogun State,Basic,37000000.0
"3bdrm Bungalow in Victory Court, Sabon Lugbe for sale",500,3,3,Unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Abuja (FCT),Diamond,80000000.0
"5bdrm Duplex in Chevron, Toll Gate for sale",287,5,5,Unfurnished,"Lekki, Chevron",Chevron,Lagos State,Enterprise,500000000.0
2bdrm Apartment in Ikate for sale,700,2,2,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,190000000.0
5bdrm Duplex in Ajah for sale,300,5,5,Semi-Furnished,"Lagos State, Ajah",Ajah,Lagos State,Enterprise,420000000.0
4bdrm Block of Flats in Ejigbo / Ejigbo for sale,600,4,3,Unfurnished,"Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Lagos State,Diamond,110000000.0
"5bdrm Duplex in Pengassan Estate, Lokogoma for sale",600,5,6,Unfurnished,"Abuja (FCT), Lokogoma",Lokogoma,Abuja (FCT),Diamond,350000000.0
"4bdrm Duplex in Ikoyi Lagos State, Osborne Foreshore Estate for sale",389,4,4,Unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Lagos State,Diamond,800000000.0
"5bdrm Duplex in Curbert Court Lekki, Ajah for sale",312,5,5,Unfurnished,"Lagos State, Ajah",Ajah,Lagos State,Diamond,350000000.0
5bdrm Duplex in Ikota for sale,298,5,5,Unfurnished,"Lekki, Ikota",Ikota,Lagos State,Diamond,400000000.0
3bdrm Bungalow in Olokonla for sale,279,3,3,Unfurnished,"Ajah, Olokonla",Olokonla,Lagos State,Diamond,85000000.0
"Furnished 3bdrm Maisonette in Cadogan Estate, Osapa london for sale",250,3,3,Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Enterprise,200000000.0
Furnished 5bdrm Duplex in Ikota for sale,400,5,5,Furnished,"Lekki, Ikota",Ikota,Lagos State,Enterprise,400000000.0
5bdrm Duplex in Ayobo Ipaja for sale,600,5,5,Semi-Furnished,"Ipaja, Ayobo",Ayobo,Lagos State,Diamond,120000000.0
4bdrm Duplex in Festac for sale,600,4,4,Unfurnished,"Amuwo-Odofin, Festac",Festac,Lagos State,Enterprise,220000000.0
5bdrm Duplex in Lekki Phase 1 for sale,450,5,5,Unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Enterprise,825000000.0
3bdrm Duplex in Ikoyi for sale,100,3,3,Unfurnished,"Lagos State, Ikoyi",Ikoyi,Lagos State,Enterprise,650000000.0
4bdrm Duplex in Ikate for sale,100,4,4,Unfurnished,"Lekki, Ikate",Ikate,Lagos State,Enterprise,320000000.0
5bdrm Duplex in Off Lekki-Epe Expressway for sale,500,5,5,Semi-Furnished,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,Lagos State,Diamond,550000000.0
3bdrm Duplex in Lekki Phase 1 for sale,500,3,3,Semi-Furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,Diamond,300000000.0
5bdrm Duplex in Anthony Village for sale,500,5,5,Semi-Furnished,"Maryland, Anthony Village",Anthony Village,Lagos State,Diamond,320000000.0
Furnished 4bdrm Duplex in Ikate for sale,500,4,4,Furnished,"Lekki, Ikate",Ikate,Lagos State,Diamond,300000000.0
4bdrm Duplex in Osapa london for sale,500,4,4,Semi-Furnished,"Lekki, Osapa london",Osapa london,Lagos State,Diamond,850000000.0
