title,property_size,bedrooms,bathrooms,furnishing,region,region_name,region_parent_name,is_boost,price
5bdrm Duplex in Ikota for sale,1000,5,1,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 410,000,000"
5bdrm Duplex in Adeniyi Jones for sale,1000,5,1,unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 700,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,1000,4,1,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 600,000,000"
4bdrm Duplex in Lekki for sale,400,4,4,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 290,000,000"
5bdrm Duplex in Ikota for sale,300,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 300,000,000"
8bdrm Mansion in Maitama District for sale,750,8,8,semi-furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 4,600,000,000"
7bdrm Mansion in Maitama District for sale,1100,7,8,semi-furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 7,500,000,000"
5bdrm Duplex in Adeniyi Jones for sale,1000,5,1,unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 350,000,000"
5bdrm House in Gerard Road for sale,1000,5,1,unfurnished,"Ikoyi, Gerard Road",Gerard Road,Ikoyi,enterprise,"₦ 6,853,200,000"
4bdrm Duplex in Ikeja GRA for sale,1000,4,1,unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 1,200,000,000"
5bdrm Duplex in Banana Island for sale,1000,5,1,unfurnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 5,500,000,000"
3bdrm Apartment in Lifecamp for sale,300,3,3,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,enterprise,"₦ 120,000,000"
4bdrm Townhouse/Terrace in Mabushi for sale,250,4,4,unfurnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),enterprise,"₦ 320,000,000"
Furnished 2bdrm Apartment in Osborne Foreshore for sale,130,2,2,furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,enterprise,"₦ 415,000,000"
5bdrm Duplex in Lekki Expressway for sale,1000,5,1,unfurnished,"Lekki, Lekki Expressway",Lekki Expressway,Lekki,enterprise,"₦ 500,000,000"
3bdrm Apartment in Jahi for sale,200,3,3,unfurnished,"Abuja (FCT), Jahi",Jahi,Abuja (FCT),enterprise,"₦ 220,000,000"
"5bdrm Duplex in Victoria City Estate, Lugbe District for sale",450,5,6,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 250,000,000"
2bdrm Apartment in Lekki Phase 1 for sale,250,2,2,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 305,000,000"
5bdrm Duplex in Abraham Adesanya Estate for sale,1000,5,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 230,000,000"
3bdrm Duplex in Abraham Adesanya Estate for sale,1000,3,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 145,000,000"
3bdrm Duplex in Fo1 Kubwa for sale,250,3,3,semi-furnished,"Abuja (FCT), Kubwa",Kubwa,Abuja (FCT),enterprise,"₦ 150,000,000"
Furnished 4bdrm Duplex in Graceland Estate for sale,350,4,4,furnished,"Ajah, Graceland Estate",Graceland Estate,Ajah,enterprise,"₦ 185,000,000"
"4bdrm Duplex in Oniru Estate, Victoria Island Extension for sale",350,4,5,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,enterprise,"₦ 675,000,000"
4bdrm Duplex in Lekki for sale,400,4,4,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 200,000,000"
6bdrm Duplex in Lekki for sale,450,6,6,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 1,400,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,300,4,4,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 330,000,000"
4bdrm Duplex in Chevron for sale,600,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 200,000,000"
Furnished 3bdrm Apartment in Osborne Foreshore for sale,260,3,3,furnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,enterprise,"₦ 860,000,000"
4bdrm Duplex in Adeniyi Jones for sale,1000,4,1,unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 680,000,000"
5bdrm Duplex in Chevron for sale,300,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 490,000,000"
4bdrm Duplex in Sangotedo for sale,300,4,4,semi-furnished,"Ajah, Sangotedo",Sangotedo,Ajah,enterprise,"₦ 245,000,000"
5bdrm Duplex in Lekki for sale,400,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 470,000,000"
Furnished 5bdrm Duplex in VGC / Ajah for sale,1000,5,1,furnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,enterprise,"₦ 550,000,000"
Furnished 6bdrm Duplex in Lekki Phase 1 for sale,1000,6,1,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,400,000,000"
5bdrm Duplex in Chevron for sale,1000,5,1,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 950,000,000"
2bdrm House in Victoria Island Extension for sale,1000,2,1,unfurnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,enterprise,"₦ 5,000,000,000"
2bdrm Apartment in Ayobo for sale,1000,2,1,unfurnished,"Ipaja, Ayobo",Ayobo,Ipaja,enterprise,"₦ 80,000,000"
5bdrm Duplex in Chevron for sale,1000,5,1,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 800,000,000"
3bdrm Block of Flats in Life Camp for sale,150,3,3,unfurnished,"Gwarinpa, Life Camp",Life Camp,Gwarinpa,enterprise,"₦ 150,000,000"
6bdrm Duplex in Lekki Phase 1 for sale,300,6,6,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,400,000,000"
5bdrm Duplex in Ikota for sale,300,5,5,semi-furnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 320,000,000"
5bdrm Duplex in Banana Island for sale,1000,5,1,unfurnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 5,690,000,000"
4bdrm House in Oregun for sale,1000,4,1,unfurnished,"Ikeja, Oregun",Oregun,Ikeja,enterprise,"₦ 300,000,000"
"4bdrm Duplex in Palm Height Estate, Lugbe District for sale",350,4,5,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 170,000,000"
4bdrm Duplex in Service Estate for sale,400,4,4,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 180,000,000"
Furnished 4bdrm Duplex in Mabushi for sale,500,4,4,furnished,"Abuja (FCT), Mabushi",Mabushi,Abuja (FCT),enterprise,"₦ 500,000,000"
4bdrm Maisonette in Osborne Foreshore Estate for sale,400,4,4,unfurnished,"Ikoyi, Osborne Foreshore Estate",Osborne Foreshore Estate,Ikoyi,enterprise,"₦ 800,000,000"
3bdrm Block of Flats in Karsana for sale,30,3,3,unfurnished,"Gwagwa, Karsana",Karsana,Gwagwa,enterprise,"₦ 100,000,000"
5bdrm House in Yaba for sale,300,5,5,unfurnished,"Lagos State, Yaba",Yaba,Lagos State,enterprise,"₦ 350,000,000"
5bdrm Duplex in Lekki for sale,450,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 420,000,000"
5bdrm Duplex in GRA Phase 1 for sale,300,5,5,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 800,000,000"
4bdrm Duplex in Egbeda for sale,1000,4,1,unfurnished,"Alimosho, Egbeda",Egbeda,Alimosho,enterprise,"₦ 300,000,000"
4bdrm Duplex in Abraham Adesanya Estate for sale,1000,4,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 200,000,000"
5bdrm Duplex in Ikate for sale,1000,5,1,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 990,000,000"
2bdrm Apartment in Gra Phase 2 P/H for sale,989,2,2,semi-furnished,"Port-Harcourt, GRA Phase 2 / Port-Harcourt",GRA Phase 2 / Port-Harcourt,Port-Harcourt,enterprise,"₦ 140,000,000"
5bdrm Duplex in Osapa london for sale,300,5,5,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,enterprise,"₦ 300,000,000"
5bdrm Duplex in Thomas Estate for sale,1000,5,1,unfurnished,"Ajah, Thomas Estate",Thomas Estate,Ajah,enterprise,"₦ 230,000,000"
5bdrm Duplex in Abraham Adesanya Estate for sale,1000,5,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 230,000,000"
5bdrm Duplex in Lekki for sale,450,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 1,200,000,000"
6bdrm Duplex in Berger for sale,702,6,1,unfurnished,"Ojodu, Berger",Berger,Ojodu,enterprise,"₦ 380,000,000"
3bdrm House in Berger for sale,1000,3,1,unfurnished,"Ojodu, Berger",Berger,Ojodu,enterprise,"₦ 65,000,000"
"4bdrm Duplex in Gowon, Egbeda for sale",1000,4,1,unfurnished,"Alimosho, Egbeda",Egbeda,Alimosho,enterprise,"₦ 250,000,000"
"4bdrm Duplex in Behind Shafa, Lugbe District for sale",470,4,5,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 170,000,000"
Furnished 3bdrm Apartment in Victoria Island for sale,320,3,3,furnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,enterprise,"₦ 600,000,000"
5bdrm Duplex in VGC / Ajah for sale,1000,5,1,unfurnished,"Ajah, VGC / Ajah",VGC / Ajah,Ajah,enterprise,"₦ 500,000,000"
1bdrm Apartment in Kaura for sale,80,1,1,unfurnished,"Abuja (FCT), Kaura",Kaura,Abuja (FCT),enterprise,"₦ 75,000,000"
3bdrm Apartment in Victoria Island for sale,300,3,3,unfurnished,"Lagos State, Victoria Island",Victoria Island,Lagos State,enterprise,"₦ 570,000,000"
6bdrm Duplex in Guzape District for sale,750,6,6,semi-furnished,"Abuja (FCT), Guzape District",Guzape District,Abuja (FCT),enterprise,"₦ 680,000,000"
Furnished 3bdrm Bungalow in Idishin for sale,450,3,3,furnished,"Ibadan, Idishin",Idishin,Ibadan,enterprise,"₦ 55,000,000"
5bdrm Duplex in Ikota for sale,1000,5,1,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 410,000,000"
"7bdrm House in Hampton Bay Estate, Ikate for sale",1000,7,1,unfurnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 1,700,000,000"
"4bdrm Duplex in Riverpark, Sabon Lugbe for sale",450,4,4,unfurnished,"Lugbe District, Sabon Lugbe",Sabon Lugbe,Lugbe District,enterprise,"₦ 230,000,000"
"4bdrm Duplex in Biltmore Estate, Dakwo District for sale",350,4,4,unfurnished,"Abuja (FCT), Dakwo District",Dakwo District,Abuja (FCT),enterprise,"₦ 150,000,000"
5bdrm Duplex in Pyakasa for sale,800,5,6,unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),enterprise,"₦ 190,000,000"
3bdrm Apartment in Dawaki By Aaliyah for sale,250,3,4,unfurnished,"Gwarinpa, Dawaki",Dawaki,Gwarinpa,enterprise,"₦ 45,000,000"
"4bdrm Duplex in Nav Valley Homes, Asokoro for sale",650,4,4,unfurnished,"Abuja (FCT), Asokoro",Asokoro,Abuja (FCT),enterprise,"₦ 800,000,000"
4bdrm Duplex in Ado / Ajah for sale,300,4,4,semi-furnished,"Ajah, Ado / Ajah",Ado / Ajah,Ajah,enterprise,"₦ 180,000,000"
4bdrm Duplex in Lekki for sale,450,4,4,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 220,000,000"
4bdrm Duplex in Olokonla for sale,300,4,4,semi-furnished,"Ajah, Olokonla",Olokonla,Ajah,enterprise,"₦ 210,000,000"
2bdrm Maisonette in Victoria Island Extension for sale,300,2,2,semi-furnished,"Victoria Island, Victoria Island Extension",Victoria Island Extension,Victoria Island,enterprise,"₦ 400,000,000"
"10bdrm Block of Flats in Akoto Estate, Akala Express for sale",500,10,10,semi-furnished,"Ibadan, Akala Express",Akala Express,Ibadan,enterprise,"₦ 130,000,000"
4bdrm Duplex in Abraham Adesanya Estate for sale,1000,4,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 165,000,000"
6bdrm House in Lekki Phase 1 for sale,1000,6,1,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,600,000,000"
4bdrm Duplex in Oregun for sale,1000,4,1,unfurnished,"Ikeja, Oregun",Oregun,Ikeja,enterprise,"₦ 300,000,000"
5bdrm Duplex in Gerard Road for sale,1000,5,1,unfurnished,"Ikoyi, Gerard Road",Gerard Road,Ikoyi,enterprise,"₦ 6,853,200,000"
4bdrm Duplex in Adeniyi Jones for sale,1000,4,1,unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 480,000,000"
"3bdrm Bungalow in Shimex Estate, Pyakasa for sale",550,3,4,unfurnished,"Abuja (FCT), Pyakasa",Pyakasa,Abuja (FCT),enterprise,"₦ 90,000,000"
6bdrm Duplex in Gwarinpa Main for sale,700,6,7,unfurnished,"Abuja (FCT), Gwarinpa",Gwarinpa,Abuja (FCT),enterprise,"₦ 850,000,000"
5bdrm Duplex in Maitama District for sale,1100,5,6,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 2,400,000,000"
4bdrm Duplex in GRA Phase 1 for sale,1000,4,1,unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 450,000,000"
"4bdrm Duplex in Gold City Estate, Lugbe District for sale",400,4,5,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 155,000,000"
"2bdrm Apartment in Crd Fha.., Lugbe District for sale",250,2,3,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 45,000,000"
4bdrm Duplex in Lekki Phase 1 for sale,300,4,4,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 970,000,000"
5bdrm Duplex in GRA Phase 1 for sale,1000,5,1,unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 480,000,000"
5bdrm Duplex in Osapa london for sale,1000,5,1,unfurnished,"Lekki, Osapa london",Osapa london,Lekki,enterprise,"₦ 1,500,000,000"
4bdrm Duplex in Adeniyi Jones for sale,1000,4,1,unfurnished,"Ikeja, Adeniyi Jones",Adeniyi Jones,Ikeja,enterprise,"₦ 450,000,000"
3bdrm Duplex in Abule Egba for sale,1000,3,1,unfurnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,"₦ 190,000,000"
5bdrm Duplex in Gaduwa for sale,400,5,6,unfurnished,"Abuja (FCT), Gaduwa",Gaduwa,Abuja (FCT),enterprise,"₦ 340,000,000"
7bdrm Duplex in Karsana for sale,500,7,7,unfurnished,"Gwagwa, Karsana",Karsana,Gwagwa,enterprise,"₦ 192,000,000"
"2bdrm Apartment in Hakim Dickson, Lekki Phase 1 for sale",200,2,3,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 320,000,000"
"4bdrm Duplex in Okania Estate Off, Rumueprikom for sale",320,4,4,semi-furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,enterprise,"₦ 80,000,000"
4bdrm Duplex in Lekki for sale,300,4,4,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 230,000,000"
2bdrm Apartment in Ikate for sale,300,2,2,semi-furnished,"Lekki, Ikate",Ikate,Lekki,enterprise,"₦ 160,000,000"
"4bdrm Duplex in Irepodun Estate, Igando / Ikotun/Igando for sale",1000,4,1,unfurnished,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Ikotun/Igando,enterprise,"₦ 135,000,000"
4bdrm Duplex in Oko-Oba for sale,1000,4,1,unfurnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 250,000,000"
"5bdrm Duplex in Victoria City Scape, Lugbe District for sale",470,5,6,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 125,000,000"
"Furnished 5bdrm Duplex in Majesty Estate Off, Rumueprikom for sale",520,5,5,furnished,"Port-Harcourt, Rumueprikom",Rumueprikom,Port-Harcourt,enterprise,"₦ 450,000,000"
12bdrm House in Molete for sale,300,12,4,unfurnished,"Ibadan, Molete",Molete,Ibadan,enterprise,"₦ 18,000,000"
4bdrm House in Opebi for sale,1000,4,1,unfurnished,"Ikeja, Opebi",Opebi,Ikeja,enterprise,"₦ 400,000,000"
5bdrm Duplex in Osapa london for sale,300,5,5,semi-furnished,"Lekki, Osapa london",Osapa london,Lekki,enterprise,"₦ 1,100,000,000"
4bdrm Maisonette in Ademola Adetokunbo for sale,450,4,4,semi-furnished,"Victoria Island, Ademola Adetokunbo",Ademola Adetokunbo,Victoria Island,enterprise,"₦ 1,400,000,000"
5bdrm Duplex in Chevron for sale,300,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 350,000,000"
5bdrm Duplex in Old Ikoyi for sale,500,5,5,semi-furnished,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,enterprise,"₦ 3,500,000,000"
"7bdrm Duplex in Efab Metropolis, Karsana for sale",1200,7,8,semi-furnished,"Gwagwa, Karsana",Karsana,Gwagwa,enterprise,"₦ 550,000,000"
4bdrm House in Ikeja GRA for sale,1000,4,1,unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 1,200,000,000"
4bdrm Duplex in Oko-Oba for sale,1000,4,1,unfurnished,"Agege, Oko-Oba",Oko-Oba,Agege,enterprise,"₦ 250,000,000"
"4bdrm House in Gowon, Egbeda for sale",1000,4,1,unfurnished,"Alimosho, Egbeda",Egbeda,Alimosho,enterprise,"₦ 250,000,000"
4bdrm Duplex in Ikeja GRA for sale,1000,4,1,unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 850,000,000"
"3bdrm House in Dreamville Estate, Ibeshe / Ikorodu for sale",1000,3,1,unfurnished,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Ikorodu,enterprise,"₦ 95,000,000"
5bdrm Duplex in Chevron for sale,300,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 350,000,000"
3bdrm Apartment in Banana Island for sale,350,3,3,unfurnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 850,000,000"
4bdrm Duplex in Opebi for sale,1000,4,1,unfurnished,"Ikeja, Opebi",Opebi,Ikeja,enterprise,"₦ 350,000,000"
12bdrm Block of Flats in Ibadan for sale,600,12,8,semi-furnished,"Oyo State, Ibadan",Ibadan,Oyo State,enterprise,"₦ 99,800,000"
4bdrm Duplex in Nvigwe Estate Off for sale,500,4,4,semi-furnished,"Port-Harcourt, Woji",Woji,Port-Harcourt,enterprise,"₦ 330,000,000"
7bdrm Mansion in Maitama District for sale,800,7,8,unfurnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 3,200,000,000"
4bdrm Duplex in Parkview Estate for sale,1000,4,1,unfurnished,"Ikoyi, Parkview Estate",Parkview Estate,Ikoyi,enterprise,"₦ 1,200,000,000"
6bdrm Duplex in Bourdillon for sale,1000,6,1,unfurnished,"Ikoyi, Bourdillon",Bourdillon,Ikoyi,enterprise,"₦ 3,000,000,000"
Furnished 1bdrm Duplex in Abule Egba for sale,1000,1,4,furnished,"Lagos State, Abule Egba",Abule Egba,Lagos State,enterprise,"₦ 170,000,000"
6bdrm House in Lekki Phase 1 for sale,1000,6,1,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,600,000,000"
"6bdrm Duplex in Tiansvine Prime, Lugbe District for sale",450,6,7,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 300,000,000"
"6bdrm Duplex in Nut Opposite River, Lugbe District for sale",530,6,7,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 370,000,000"
3bdrm Apartment in Ikeja for sale,220,3,3,unfurnished,"Lagos State, Ikeja",Ikeja,Lagos State,enterprise,"₦ 600,000,000"
"3bdrm Bungalow in Shell Co Operative, Choba for sale",300,3,3,semi-furnished,"Port-Harcourt, Choba",Choba,Port-Harcourt,enterprise,"₦ 75,000,000"
5bdrm Duplex in Chevron for sale,300,5,5,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 450,000,000"
3bdrm Duplex in Lekki for sale,300,3,3,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 270,000,000"
3bdrm Duplex in Abraham Adesanya Estate for sale,1000,3,1,unfurnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 145,000,000"
4bdrm Duplex in Egbeda for sale,1000,4,1,unfurnished,"Alimosho, Egbeda",Egbeda,Alimosho,enterprise,"₦ 300,000,000"
3bdrm House in Ikeja GRA for sale,1000,3,1,unfurnished,"Ikeja, Ikeja GRA",Ikeja GRA,Ikeja,enterprise,"₦ 600,000,000"
6bdrm Duplex in Banana Island for sale,1000,6,1,unfurnished,"Ikoyi, Banana Island",Banana Island,Ikoyi,enterprise,"₦ 5,500,000,000"
"Furnished 5bdrm Duplex in Furo Ezimora, Lekki Phase 1 for sale",400,5,6,furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,350,000,000"
"4bdrm Duplex in Orchid Road, Agungi for sale",350,4,5,semi-furnished,"Lekki, Agungi",Agungi,Lekki,enterprise,"₦ 400,000,000"
5bdrm Duplex in Old Ikoyi for sale,300,5,5,semi-furnished,"Ikoyi, Old Ikoyi",Old Ikoyi,Ikoyi,enterprise,"₦ 7,500,000,000"
4bdrm Duplex in GRA Phase 1 for sale,300,4,4,semi-furnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 500,000,000"
5bdrm Duplex in Lekki for sale,450,5,5,semi-furnished,"Lagos State, Lekki",Lekki,Lagos State,enterprise,"₦ 1,550,000,000"
4bdrm Duplex in Abraham Adesanya Estate for sale,300,4,4,semi-furnished,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Ajah,enterprise,"₦ 260,000,000"
7bdrm Duplex in Maitama District for sale,1000,7,8,semi-furnished,"Abuja (FCT), Maitama",Maitama,Abuja (FCT),enterprise,"₦ 5,500,000,000"
4bdrm House in GRA Phase 1 for sale,1000,4,1,unfurnished,"Magodo, GRA Phase 1",GRA Phase 1,Magodo,enterprise,"₦ 350,000,000"
2bdrm House in Governors Road for sale,1000,2,1,unfurnished,"Ikotun/Igando, Governors Road",Governors Road,Ikotun/Igando,enterprise,"₦ 160,000,000"
3bdrm House in Berger for sale,1000,3,1,unfurnished,"Ojodu, Berger",Berger,Ojodu,enterprise,"₦ 65,000,000"
"4bdrm Duplex in Peace Garden Estate, Sangotedo for sale",300,4,5,semi-furnished,"Ajah, Sangotedo",Sangotedo,Ajah,enterprise,"₦ 360,000,000"
"5bdrm Duplex in River Park Estate, Lugbe District for sale",550,5,6,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 300,000,000"
4bdrm Duplex in Chevron for sale,250,4,4,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 180,000,000"
5bdrm Duplex in Chevron for sale,1000,5,1,unfurnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 950,000,000"
6bdrm Duplex in Lekki Phase 1 for sale,1000,6,1,unfurnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 1,400,000,000"
4bdrm Duplex in Ikota Lekki Lagos for sale,287,4,4,unfurnished,"Lekki, Ikota",Ikota,Lekki,enterprise,"₦ 170,000,000"
"8bdrm Mansion in River Park Estate, Lugbe District for sale",750,8,9,unfurnished,"Abuja (FCT), Lugbe District",Lugbe District,Abuja (FCT),enterprise,"₦ 800,000,000"
3bdrm Duplex in Sangotedo for sale,276,3,3,unfurnished,"Ajah, Sangotedo",Sangotedo,Ajah,diamond,"₦ 120,000,000"
4bdrm Duplex in Chevron for sale,350,4,4,semi-furnished,"Lekki, Chevron",Chevron,Lekki,enterprise,"₦ 350,000,000"
"6bdrm Duplex in Unity Estate, Egbeda for sale",600,6,6,semi-furnished,"Alimosho, Egbeda",Egbeda,Alimosho,diamond,"₦ 200,000,000"
"4bdrm Duplex in Remi Oluwode, Lekki Phase 1 for sale",400,4,5,semi-furnished,"Lekki, Lekki Phase 1",Lekki Phase 1,Lekki,enterprise,"₦ 450,000,000"
2bdrm Block of Flats in Ipaja for sale,900,2,2,unfurnished,"Ipaja, Ipaja Road",Ipaja Road,Ipaja,diamond,"₦ 100,000,000"
6bdrm Duplex in Ipaja / Ipaja for sale,600,6,6,unfurnished,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Ipaja,diamond,"₦ 130,000,000"
2bdrm Apartment in Yaba for sale,180,2,2,semi-furnished,"Lagos State, Yaba",Yaba,Lagos State,enterprise,"₦ 150,000,000"
